"UID","addr_num","organization","suborganization","full_address","city","state","country","zip"
"WOS:000306901100002","4","HEBREW UNIVERSITY OF JERUSALEM","JERUSALEM SCH BUSINESS ADM","HEBREW UNIV JERUSALEM, JERUSALEM SCH BUSINESS ADM, JERUSALEM, ISRAEL","JERUSALEM","NULL","ISRAEL","NULL"
"WOS:000306910100004","1","WHU","CHAIR ORG BEHAV","WHU, CHAIR ORG BEHAV, OTTO BEISHEIM SCH MANAGEMENT, D-56179 VALLENDAR, GERMANY","VALLENDAR","NULL","GERMANY","D-56179"
"WOS:000306910100004","1","WHU","OTTO BEISHEIM SCH MANAGEMENT","WHU, CHAIR ORG BEHAV, OTTO BEISHEIM SCH MANAGEMENT, D-56179 VALLENDAR, GERMANY","VALLENDAR","NULL","GERMANY","D-56179"
"WOS:000306910100004","2","UNIVERSITY OF MUNICH","INST LEADERSHIP & ORG","UNIV MUNICH, INST LEADERSHIP & ORG, MUNICH, GERMANY","MUNICH","NULL","GERMANY","NULL"
"WOS:000306910100004","3","UNIVERSITY OF MUNICH","NULL","LUDWIG MAXIMILIANS UNIV MUNCHEN, MUNICH, GERMANY","MUNICH","NULL","GERMANY","NULL"
"WOS:000306910100004","4","WASHINGTON STATE UNIVERSITY","NULL","WASHINGTON STATE UNIV, PULLMAN, WA 99164 USA","PULLMAN","WA","USA","99164"
"WOS:000306910100004","5","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000306946100007","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000306946100007","2","UNIVERSITA DI MODENA E REGGIO EMILIA","DEPT COMMUN & ECON","UNIV MODENA & REGGIO EMILIA, DEPT COMMUN & ECON, REGGIO EMILIA, ITALY","REGGIO EMILIA","NULL","ITALY","NULL"
"WOS:000307075100004","1","UNIVERSITY OF TECHNOLOGY SYDNEY","PAUL WOOLLEY CTR STUDY CAPITAL MARKET DYSFUNCT","UNIV TECHNOL SYDNEY, SCH FINANCE & ECON, PAUL WOOLLEY CTR STUDY CAPITAL MARKET DYSFUNCT, SYDNEY, NSW 2007, AUSTRALIA","SYDNEY","NSW","AUSTRALIA","2007"
"WOS:000307075100004","1","UNIVERSITY OF TECHNOLOGY SYDNEY","SCH FINANCE & ECON","UNIV TECHNOL SYDNEY, SCH FINANCE & ECON, PAUL WOOLLEY CTR STUDY CAPITAL MARKET DYSFUNCT, SYDNEY, NSW 2007, AUSTRALIA","SYDNEY","NSW","AUSTRALIA","2007"
"WOS:000307075100004","2","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307113100005","1","BOCCONI UNIVERSITY","MANAGEMENT & TECHNOL DEPT","BOCCONI UNIV, MANAGEMENT & TECHNOL DEPT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307113100005","2","UNIVERSITY OF TEXAS AUSTIN","DEPT MANAGEMENT","UNIV TEXAS AUSTIN, DEPT MANAGEMENT, MCCOMBS SCH BUSINESS, AUSTIN, TX 78712 USA","AUSTIN","TX","USA","78712"
"WOS:000307113100005","2","UNIVERSITY OF TEXAS AUSTIN","MCCOMBS SCH BUSINESS","UNIV TEXAS AUSTIN, DEPT MANAGEMENT, MCCOMBS SCH BUSINESS, AUSTIN, TX 78712 USA","AUSTIN","TX","USA","78712"
"WOS:000307113100005","3","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED","SCH BUSINESS","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED, SCH BUSINESS, LONDON SW7 2AZ, ENGLAND","LONDON","NULL","ENGLAND","SW7 2AZ"
"WOS:000307113100012","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307113100012","2","CITY UNIVERSITY LONDON","CASS BUSINESS SCH","CITY UNIV LONDON, CASS BUSINESS SCH, LONDON EC1Y 8TZ, ENGLAND","LONDON","NULL","ENGLAND","EC1Y 8TZ"
"WOS:000307127600003","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307127600007","1","UNIVERSITY OF TURIN","CEPR","UNIV TURIN, COLL CARLO ALBERTO, CEPR, I-10124 TURIN, ITALY","TURIN","NULL","ITALY","I-10124"
"WOS:000307127600007","1","UNIVERSITY OF TURIN","COLL CARLO ALBERTO","UNIV TURIN, COLL CARLO ALBERTO, CEPR, I-10124 TURIN, ITALY","TURIN","NULL","ITALY","I-10124"
"WOS:000307127600007","2","UNIVERSITY OF TURIN","COLL CARLO ALBERTO","UNIV TURIN, COLL CARLO ALBERTO, IZA, I-10124 TURIN, ITALY","TURIN","NULL","ITALY","I-10124"
"WOS:000307127600007","2","UNIVERSITY OF TURIN","IZA","UNIV TURIN, COLL CARLO ALBERTO, IZA, I-10124 TURIN, ITALY","TURIN","NULL","ITALY","I-10124"
"WOS:000307127600007","3","BOCCONI UNIVERSITY","MIT","BOCCONI UNIV, MIT, NBER, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307127600007","3","BOCCONI UNIVERSITY","NBER","BOCCONI UNIV, MIT, NBER, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307127600007","4","BOCCONI UNIVERSITY","CEPR","BOCCONI UNIV, CEPR, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307127600007","5","UNIVERSITY OF BOLOGNA","CEPR","UNIV BOLOGNA, CEPR, CESIFO, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000307127600007","5","UNIVERSITY OF BOLOGNA","CESIFO","UNIV BOLOGNA, CEPR, CESIFO, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000307127600007","6","UNIVERSITY OF BOLOGNA","IZA","UNIV BOLOGNA, IZA, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000307127600007","7","UNIVERSITY OF PADUA","NULL","UNIV PADUA, I-35100 PADUA, ITALY","PADUA","NULL","ITALY","I-35100"
"WOS:000307147800007","1","BOCCONI UNIVERSITY","DEPT DECIS SCI","BOCCONI UNIV, DEPT DECIS SCI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307164000007","1","MICHIGAN STATE UNIVERSITY","DEPT MKT","MICHIGAN STATE UNIV, DEPT MKT, ELI BROAD GRAD SCH MANAGEMENT, E LANSING, MI 48824 USA","E LANSING","MI","USA","48824"
"WOS:000307164000007","1","MICHIGAN STATE UNIVERSITY","ELI BROAD GRAD SCH MANAGEMENT","MICHIGAN STATE UNIV, DEPT MKT, ELI BROAD GRAD SCH MANAGEMENT, E LANSING, MI 48824 USA","E LANSING","MI","USA","48824"
"WOS:000307164000007","2","BOCCONI UNIVERSITY","CTR RES MKT & SERV","BOCCONI UNIV MILAN, CTR RES MKT & SERV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307164000007","3","UNIVERSITY OF CALIFORNIA SYSTEM","NULL","UNIV CALIF IRVINE, IRVINE, CA USA","IRVINE","CA","USA","NULL"
"WOS:000307164000007","4","MICHIGAN STATE UNIVERSITY","CHAIR MKT DEPT","MICHIGAN STATE UNIV, ELI BROAD COLL BUSINESS, CHAIR MKT DEPT, E LANSING, MI 48824 USA","E LANSING","MI","USA","48824"
"WOS:000307164000007","4","MICHIGAN STATE UNIVERSITY","ELI BROAD COLL BUSINESS","MICHIGAN STATE UNIV, ELI BROAD COLL BUSINESS, CHAIR MKT DEPT, E LANSING, MI 48824 USA","E LANSING","MI","USA","48824"
"WOS:000307331800004","1","UNIVERSITY OF ESSEX","INST SOCIAL & ECON RES","UNIV ESSEX, INST SOCIAL & ECON RES, COLCHESTER C04 3SQ, ESSEX, ENGLAND","COLCHESTER","ESSEX","ENGLAND","C04 3SQ"
"WOS:000307331800004","2","UNIV BOCCONI","DONDENA CTR RES SOCIAL DYNAM","UNIV BOCCONI, DONDENA CTR RES SOCIAL DYNAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307331800004","3","UNIVERSITY OF INSUBRIA","DEPT ECON","UNIV INSUBRIA, DEPT ECON, VARESE, ITALY","VARESE","NULL","ITALY","NULL"
"WOS:000307331800006","1","UNIV BOCCONI","NULL","UNIV BOCCONI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307331800006","2","WORLD BANK","NULL","WORLD BANK, WASHINGTON, DC 20433 USA","WASHINGTON","DC","USA","20433"
"WOS:000307331800006","3","UNIVERSITY OF TURIN","NULL","UNIV TURIN, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000307336700005","1","UNIV BOCCONI","DEPT DECIS SCI","UNIV BOCCONI, DEPT DECIS SCI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307338400007","1","UNIVERSITE LIBRE DE BRUXELLES","ECARES","UNIV LIBRE BRUSSELS, ECARES, B-1050 BRUSSELS, BELGIUM","BRUSSELS","NULL","BELGIUM","B-1050"
"WOS:000307338400007","2","UNIVERSITE LIBRE DE BRUXELLES","FNRS","UNIV LIBRE BRUSSELS, FNRS, B-1050 BRUSSELS, BELGIUM","BRUSSELS","NULL","BELGIUM","B-1050"
"WOS:000307338400007","3","UNIVERSITE LIBRE DE BRUXELLES","CEPR","COMMISS EUROPEAN COMMUNITIES, ULB, CEPR, B-1049 BRUSSELS, BELGIUM","BRUSSELS","NULL","BELGIUM","B-1049"
"WOS:000307338400007","3","UNIVERSITE LIBRE DE BRUXELLES","ULB","COMMISS EUROPEAN COMMUNITIES, ULB, CEPR, B-1049 BRUSSELS, BELGIUM","BRUSSELS","NULL","BELGIUM","B-1049"
"WOS:000307338400007","4","CESIFO","NULL","CESIFO, B-1049 BRUSSELS, BELGIUM","BRUSSELS","NULL","BELGIUM","B-1049"
"WOS:000307338400007","5","UNIV BOCCONI","NULL","UNIV BOCCONI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307512600011","1","UNIV BOCCONI","DEPT ACCOUNTING","UNIV BOCCONI, DEPT ACCOUNTING, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307602100029","1","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000307609800018","1","UNIVERSITY OF MILANO-BICOCCA","DEPT ECON","UNIV MILANO BICOCCA, DEPT ECON, I-20126 MILAN, ITALY","MILAN","NULL","ITALY","I-20126"
"WOS:000307609800018","2","UNIVERSITY OF PADUA","DEPT ECON","UNIV PADUA, DEPT ECON, I-35123 PADUA, ITALY","PADUA","NULL","ITALY","I-35123"
"WOS:000307609800018","3","BOCCONI UNIVERSITY","ISLA","BOCCONI UNIV, ISLA, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000307609800018","4","CEU","DEPT PUBL POLICY","CEU, DEPT PUBL POLICY, BUDAPEST, HUNGARY","BUDAPEST","NULL","HUNGARY","NULL"
"WOS:000307988000004","1","UNIV BOCCONI","DAIMAP","UNIV BOCCONI, DAIMAP, I-20121 MILAN, ITALY","MILAN","NULL","ITALY","I-20121"
"WOS:000308223700002","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308250100004","1","BOCCONI UNIVERSITY","KITES","BOCCONI UNIV, KITES, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308250100004","2","UNIVERSITY OF MILANO-BICOCCA","NULL","UNIV MILANO BICOCCA, I-20126 MILAN, ITALY","MILAN","NULL","ITALY","I-20126"
"WOS:000308250100004","3","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308250100004","4","IUSS UNIV INST ADV STUDIES","NULL","IUSS UNIV INST ADV STUDIES, I-27100 PAVIA, ITALY","PAVIA","NULL","ITALY","I-27100"
"WOS:000308250100004","5","OBSERV SCI & TECHN","NULL","OBSERV SCI & TECHN, F-75015 PARIS, FRANCE","PARIS","NULL","FRANCE","F-75015"
"WOS:000308250100008","1","BOCCONI UNIVERSITY","KITES","BOCCONI UNIV, KITES, I-20139 MILAN, ITALY","MILAN","NULL","ITALY","I-20139"
"WOS:000308250100008","2","UNIVERSITY OF PAVIA","NULL","UNIV PAVIA, I-27100 PAVIA, ITALY","PAVIA","NULL","ITALY","I-27100"
"WOS:000308250100008","3","HITOTSUBASHI UNIVERSITY","INST INNOVAT RES","HITOTSUBASHI UNIV, INST INNOVAT RES, TOKYO, JAPAN","TOKYO","NULL","JAPAN","NULL"
"WOS:000308250100008","4","UNIV TECN LISBOA","UECE ISEG","UNIV TECN LISBOA, UECE ISEG, P-1249078 LISBON, PORTUGAL","LISBON","NULL","PORTUGAL","P-1249078"
"WOS:000308273200007","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308273200007","2","KITES","NULL","KITES, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308277200008","1","CRANFIELD UNIVERSITY","NULL","CRANFIELD SCH MANAGEMENT, CRANFIELD, BEDS, ENGLAND","CRANFIELD","BEDS","ENGLAND","NULL"
"WOS:000308277200008","2","UNIVERSITY OF CAMBRIDGE","CTR TECHNOL MANAGEMENT","UNIV CAMBRIDGE, CTR TECHNOL MANAGEMENT, CAMBRIDGE CB2 1TN, ENGLAND","CAMBRIDGE","NULL","ENGLAND","CB2 1TN"
"WOS:000308277200008","3","UNIVERSITY OF CAMBRIDGE","DEPT ENGN","UNIV CAMBRIDGE, DEPT ENGN, CAMBRIDGE CB2 1TN, ENGLAND","CAMBRIDGE","NULL","ENGLAND","CB2 1TN"
"WOS:000308277200008","4","HEWLETT-PACKARD","MKT & NEW PROD DEV","HEWLETT PACKARD CORP, MKT & NEW PROD DEV, PALO ALTO, CA USA","PALO ALTO","CA","USA","NULL"
"WOS:000308277200008","5","STOCKHOLM SCHOOL OF ECONOMICS","NULL","STOCKHOLM SCH ECON, STOCKHOLM, SWEDEN","STOCKHOLM","NULL","SWEDEN","NULL"
"WOS:000308277200008","6","MANNHEIM BUSINESS SCH","NULL","MANNHEIM BUSINESS SCH, MANNHEIM, GERMANY","MANNHEIM","NULL","GERMANY","NULL"
"WOS:000308277200008","7","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308277200011","1","CRANFIELD UNIVERSITY","CTR BUSINESS PERFORMANCE","CRANFIELD SCH MANAGEMENT, CTR BUSINESS PERFORMANCE, CRANFIELD, BEDS, ENGLAND","CRANFIELD","BEDS","ENGLAND","NULL"
"WOS:000308277200011","2","CRANFIELD UNIVERSITY","INNOVAT GRP","CRANFIELD SCH MANAGEMENT, INNOVAT GRP, CRANFIELD, BEDS, ENGLAND","CRANFIELD","BEDS","ENGLAND","NULL"
"WOS:000308277200011","3","HEWLETT-PACKARD","MKT & NEW PROD DEV","HEWLETT PACKARD CORP, MKT & NEW PROD DEV, PALO ALTO, CA USA","PALO ALTO","CA","USA","NULL"
"WOS:000308277200011","4","STOCKHOLM SCHOOL OF ECONOMICS","NULL","STOCKHOLM SCH ECON, STOCKHOLM, SWEDEN","STOCKHOLM","NULL","SWEDEN","NULL"
"WOS:000308277200011","5","MANNHEIM BUSINESS SCH","NULL","MANNHEIM BUSINESS SCH, MANNHEIM, GERMANY","MANNHEIM","NULL","GERMANY","NULL"
"WOS:000308277200011","6","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308289800001","1","YALE UNIVERSITY","SCH MANAGEMENT","YALE UNIV, SCH MANAGEMENT, NEW HAVEN, CT 06520 USA","NEW HAVEN","CT","USA","06520"
"WOS:000308289800001","2","BOCCONI UNIV","NULL","BOCCONI UNIV, MAINZ, GERMANY","MAINZ","NULL","GERMANY","NULL"
"WOS:000308392100008","1","BOCCONI UNIVERSITY","PAM","BOCCONI UNIV, PAM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308392100008","2","CNRS","CTR ROLAND MOUSNIER","CNRS, CTR ROLAND MOUSNIER, F-75700 PARIS, FRANCE","PARIS","NULL","FRANCE","F-75700"
"WOS:000308392100008","3","BOCCONI UNIVERSITY","CARLO F DONDENA CTR RES SOCIAL DYNAM","BOCCONI UNIV, CARLO F DONDENA CTR RES SOCIAL DYNAM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308727000015","1","UNIVERSITY OF SIENA","DEPT CLIN MED & IMMUNOL","UNIV SIENA, DEPT CLIN MED & IMMUNOL, RHEUMATOL UNIT, I-53100 SIENA, ITALY","SIENA","NULL","ITALY","I-53100"
"WOS:000308727000015","1","UNIVERSITY OF SIENA","RHEUMATOL UNIT","UNIV SIENA, DEPT CLIN MED & IMMUNOL, RHEUMATOL UNIT, I-53100 SIENA, ITALY","SIENA","NULL","ITALY","I-53100"
"WOS:000308727000015","2","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308727000015","3","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308727000015","4","BOCCONI UNIVERSITY","CERGAS","BOCCONI UNIV, CERGAS, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308727000015","5","UNIVERSITY OF SIENA","DEPT INTERNAL MED ENDOCRINE & METAB SCI & BIOCHEM","UNIV SIENA, DEPT INTERNAL MED ENDOCRINE & METAB SCI & BIOCHEM, I-53100 SIENA, ITALY","SIENA","NULL","ITALY","I-53100"
"WOS:000308733900012","1","G DANNUNZIO UNIV CHIETI PESCARA","DEPT ECON","G DANNUNZIO UNIV CHIETI PESCARA, DEPT ECON, I-65127 PESCARA, ITALY","PESCARA","NULL","ITALY","I-65127"
"WOS:000308733900012","2","UNIVERSITY OF FOGGIA","DEPT ECON MATH & STAT DSEMS","UNIV FOGGIA, DEPT ECON MATH & STAT DSEMS, I-71100 FOGGIA, ITALY","FOGGIA","NULL","ITALY","I-71100"
"WOS:000308733900012","3","LUIGI BOCCONI UNIV","CTR REG ECON TRANSPORT & TOURISM","LUIGI BOCCONI UNIV, CTR REG ECON TRANSPORT & TOURISM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308773100011","1","LOYOLA MARYMOUNT UNIVERSITY","COLL BUSINESS ADM","LOYOLA MARYMOUNT UNIV, COLL BUSINESS ADM, LOS ANGELES, CA 90045 USA","LOS ANGELES","CA","USA","90045"
"WOS:000308773100011","2","NORTHEASTERN UNIVERSITY","COLL BUSINESS ADM","NORTHEASTERN UNIV, COLL BUSINESS ADM, BOSTON, MA 02115 USA","BOSTON","MA","USA","02115"
"WOS:000308773100011","3","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308830800004","1","UNIVERSITY OF LOUISVILLE","COLL BUSINESS","UNIV LOUISVILLE, COLL BUSINESS, LOUISVILLE, KY 40292 USA","LOUISVILLE","KY","USA","40292"
"WOS:000308830800004","2","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308830800004","3","SDA BOCCONI SCH MANAGEMENT","NULL","SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000308852200024","1","UNIVERSITY OF MILAN","DEPT ECON","UNIV MILAN, DEPT ECON, I-20122 MILAN, ITALY","MILAN","NULL","ITALY","I-20122"
"WOS:000308852200024","2","INST STUDY LABOR IZA","NULL","INST STUDY LABOR IZA, D-53113 BONN, GERMANY","BONN","NULL","GERMANY","D-53113"
"WOS:000308852200024","3","BANK ITALY","TRENTO BRANCH","BANK ITALY, TRENTO BRANCH, I-38122 TRENTO, ITALY","TRENTO","NULL","ITALY","I-38122"
"WOS:000308852200024","4","BOCCONI UNIVERSITY","DEPT ECON","BOCCONI UNIV, DEPT ECON, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000308971400002","1","UNIVERSITY OF SAVOIE","CNRS","UNIV SAVOIE, CNRS, LAB EDYTEM, F-73376 LE BOURGET DU LAC, FRANCE","LE BOURGET DU LAC","NULL","FRANCE","F-73376"
"WOS:000308971400002","1","UNIVERSITY OF SAVOIE","LAB EDYTEM","UNIV SAVOIE, CNRS, LAB EDYTEM, F-73376 LE BOURGET DU LAC, FRANCE","LE BOURGET DU LAC","NULL","FRANCE","F-73376"
"WOS:000308971400002","2","UNIVERSITE TOULOUSE III - PAUL SABATIER","IMFT","UNIV TOULOUSE, INPT, UPS, IMFT, F-31400 TOULOUSE, FRANCE","TOULOUSE","NULL","FRANCE","F-31400"
"WOS:000308971400002","2","UNIVERSITE TOULOUSE III - PAUL SABATIER","INPT","UNIV TOULOUSE, INPT, UPS, IMFT, F-31400 TOULOUSE, FRANCE","TOULOUSE","NULL","FRANCE","F-31400"
"WOS:000308971400002","2","UNIVERSITE TOULOUSE III - PAUL SABATIER","UPS","UNIV TOULOUSE, INPT, UPS, IMFT, F-31400 TOULOUSE, FRANCE","TOULOUSE","NULL","FRANCE","F-31400"
"WOS:000308971400002","3","BOCCONI UNIVERSITY","DPT DECIS SCI","BOCCONI UNIV, DPT DECIS SCI, I-20135 MILAN, ITALY","MILAN","NULL","ITALY","I-20135"
"WOS:000308971400002","4","BOCCONI UNIVERSITY","ELEUSI","BOCCONI UNIV, ELEUSI, I-20135 MILAN, ITALY","MILAN","NULL","ITALY","I-20135"
"WOS:000308971400002","5","IOWA STATE UNIVERSITY","DPT STAT","IOWA STATE UNIV, DPT STAT, AMES, IA 50011 USA","AMES","IA","USA","50011"
"WOS:000308971400002","6","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","JOINT RES CTR","EUROPEAN COMMISS, JOINT RES CTR, I-21027 ISPRA, VA, ITALY","ISPRA","VA","ITALY","I-21027"
"WOS:000309149100004","1","CARNEGIE MELLON UNIVERSITY","TEPPER SCH BUSINESS","CARNEGIE MELLON UNIV, TEPPER SCH BUSINESS, PITTSBURGH, PA 15217 USA","PITTSBURGH","PA","USA","15217"
"WOS:000309149100004","2","BOCCONI UNIVERSITY","DEPT ECON","BOCCONI UNIV, DEPT ECON, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309149100004","3","BOCCONI UNIVERSITY","IGIER","BOCCONI UNIV, IGIER, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309149100004","4","EUROPEAN UNIVERSITY INSTITUTE","DEPT ECON","EUI, DEPT ECON, I-50133 FLORENCE, ITALY","FLORENCE","NULL","ITALY","I-50133"
"WOS:000309149100004","5","CEPR","NULL","CEPR, LONDON EC1V 3PZ, ENGLAND","LONDON","NULL","ENGLAND","EC1V 3PZ"
"WOS:000309315900001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309315900001","2","UNIVERSITE PARIS SACLAY (COMUE)","DEPT STRATEGY & BUSINESS POLICY","HEC PARIS, DEPT STRATEGY & BUSINESS POLICY, F-78351 JOUY EN JOSAS, FRANCE","JOUY EN JOSAS","NULL","FRANCE","F-78351"
"WOS:000309324700013","1","UNIV BOCCONI","DEPT DECIS SCI","UNIV BOCCONI, DEPT DECIS SCI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309324700013","2","UNIV BOCCONI","IGIER","UNIV BOCCONI, IGIER, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309324700013","3","UNIVERSITE TOULOUSE 1 CAPITOLE","TOULOUSE SCH ECON","UNIV TOULOUSE 1 CAPITOLE, TOULOUSE SCH ECON, F-31000 TOULOUSE, FRANCE","TOULOUSE","NULL","FRANCE","F-31000"
"WOS:000309347800008","1","UNIV BOCCONI","CRESV","UNIV BOCCONI, CTR RES SUSTAINABIL & VALUE, CRESV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309347800008","1","UNIV BOCCONI","CTR RES SUSTAINABIL & VALUE","UNIV BOCCONI, CTR RES SUSTAINABIL & VALUE, CRESV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309347800008","2","CORVINUS UNIVERSITY BUDAPEST","BUSINESS ETH CTR","CORVINUS UNIV BUDAPEST, BUSINESS ETH CTR, H-1093 BUDAPEST, HUNGARY","BUDAPEST","NULL","HUNGARY","H-1093"
"WOS:000309370600001","1","BOCCONI UNIVERSITY","ELEUSI RES CTR","BOCCONI UNIV, ELEUSI RES CTR, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309370600001","2","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","JOINT RES CTR","COMMISS EUROPEAN COMMUNITIES, JOINT RES CTR, I-21020 ISPRA, ITALY","ISPRA","NULL","ITALY","I-21020"
"WOS:000309388500009","1","UNIVERSITY OF PISA","DEPT STAT & APPL MATH","UNIV PISA, DEPT STAT & APPL MATH, PISA, ITALY","PISA","NULL","ITALY","NULL"
"WOS:000309388500009","2","EUROPEAN INSTITUTE OF ONCOLOGY","DEPT EXPT ONCOL","EUROPEAN INST ONCOL, DEPT EXPT ONCOL, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309388500009","3","FONDAZIONE BRUNO KESSLER","NULL","FDN BRUNO KESSLER, TRENTO, ITALY","TRENTO","NULL","ITALY","NULL"
"WOS:000309388500009","4","BOCCONI UNIVERSITY","DONDENA CTR RES SOCIAL DYNAM","BOCCONI UNIV, DONDENA CTR RES SOCIAL DYNAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309409002338","1","UNIV HOSP SANTA MARIA DELLA MISERICORDIA","DEPT MED ONCOL","UNIV HOSP SANTA MARIA DELLA MISERICORDIA, DEPT MED ONCOL, UDINE, ITALY","UDINE","NULL","ITALY","NULL"
"WOS:000309409002338","2","FRIULI VENEZIA GIULIA","STAT","FRIULI VENEZIA GIULIA, STAT, UDINE, ITALY","UDINE","NULL","ITALY","NULL"
"WOS:000309409002338","3","UNIV BOCCONI","ICP RES RESPONSIBLE","UNIV BOCCONI, ICP RES RESPONSIBLE, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309426100007","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
